model_name,iou,iou_median,iou_lower,iou_upper,precision,recall,f1,rand_index,rand_index_median,rand_index_lower,rand_index_upper,modified_rand_index,modified_rand_index_median,modified_rand_index_lower,modified_rand_index_upper,time,time_lower,time_upper,khat_over,khat_under,khat_exact,kdiff,method,vocab_size,watermark_method
mistralai/Mistral-7B-v0.1,0.8892709903625428,0.91,0.6991977617957236,0.9733333333333334,0.9810000000000001,0.9810000000000001,0.9810000000000001,0.9873211011011012,0.9931361361361362,0.9450593093093093,0.9975593093093093,0.9867108608608609,0.992973973973974,0.9441536536536536,0.9975452952952952,0.0012115197948151036,0.0010979948077874725,0.001345234049949795,0.0,0.0,1.0,0.0,Oracle,32000,gumbel
mistralai/Mistral-7B-v0.1,0.8659955319038031,0.8805966865415502,0.5966494149414941,0.9703729372937294,0.9650595238095238,0.9830000000000001,0.9739471513166338,0.9849924824824825,0.9915305305305305,0.9262245245245245,0.9975645645645645,0.9840523623623624,0.9909319319319319,0.9187193693693695,0.9975507007007006,0.000162389795150375,0.00012752220791298897,0.00020740795007441194,0.185,0.05,0.765,0.5916079783099616,WISER,32000,gumbel
mistralai/Mistral-7B-v0.1,0.7451570218567127,0.727098803630363,0.5876848137535817,0.9273134986511724,0.5072222222222222,0.9130000000000001,0.6521428571428572,0.9116930830830831,0.9099459459459459,0.858426026026026,0.9772907407407407,0.9091596596596596,0.9068248248248247,0.854296046046046,0.9766983983983986,0.002924119779418106,0.0025953236156055935,0.003316543762412039,1.0,0.0,0.0,4.0,Kadane,32000,gumbel
mistralai/Mistral-7B-v0.1,0.386076039137498,0.35,0.003250000000000002,0.8968725588661981,0.3014389510346565,0.765,0.43246882030665496,0.9256309009009008,0.9592742742742743,0.6842691191191193,0.9928004004004004,0.916932992992993,0.9489969969969969,0.6665514014014016,0.9924271271271271,0.021696140384592583,0.020350764272370724,0.023513533726872992,0.905,0.06,0.035,11.79279441014724,Aligator,32000,gumbel
mistralai/Mistral-7B-v0.1,0.39691966340293516,0.4420454545454545,0.0,0.6976785714285714,0.73375,0.26400000000000007,0.3882936607366575,0.8467025125125125,0.8774944944944945,0.6023301801801803,0.9702396896896898,0.8320154254254254,0.862019019019019,0.5800188688688689,0.9622004004004004,0.2769352610500209,0.25926958539967015,0.28998278363687857,0.0,1.0,0.0,3.3361654635224554,SeedBS,32000,gumbel
mistralai/Mistral-7B-v0.1,0.6235901613133366,0.646153485023943,0.3378419275986497,0.8301061242104437,1.0,0.718,0.8358556461001164,0.9383572872872873,0.9522092092092092,0.75691001001001,0.9856846346346346,0.9325548848848848,0.9457757757757758,0.7443943943943944,0.9845396396396396,0.003390085979262949,0.002465978453255957,0.00518271913024364,0.0,0.83,0.17,1.7291616465790582,WaterSeeker,32000,gumbel
meta-llama/Meta-Llama-3-8B,0.9379445005243591,0.9633333333333334,0.7511250233407333,0.9833333333333333,0.992,0.992,0.992,0.9920168168168169,0.997083083083083,0.9680062062062061,0.9985885885885886,0.9915428228228228,0.9970310310310311,0.9656096096096096,0.9985885885885886,0.0015823103899310809,0.0011151763799716718,0.002610422924044542,0.0,0.0,1.0,0.0,Oracle,128256,gumbel
meta-llama/Meta-Llama-3-8B,0.9150938614901238,0.954019889121384,0.6969780033348845,0.9833333333333333,0.9813095238095237,0.987,0.9841465361864785,0.9857626226226226,0.9961651651651652,0.9537286286286286,0.9985885885885886,0.9851063563563563,0.9961451451451452,0.9525173673673674,0.9985885885885886,0.00015721040530479512,0.00013031209600740113,0.00019177292961103376,0.075,0.025,0.9,0.5744562646538028,WISER,128256,gumbel
meta-llama/Meta-Llama-3-8B,0.820768102285389,0.8354978354978355,0.6096839933993399,0.9704704165938102,0.5111111111111111,0.92,0.6571428571428571,0.9347835835835835,0.93596996996997,0.8783157157157157,0.9929694694694695,0.9328857257257258,0.9324184184184184,0.8747618618618619,0.9929029529529529,0.005417512284402619,0.0026575624960969435,0.04988895656824755,1.0,0.0,0.0,4.0,Kadane,128256,gumbel
meta-llama/Meta-Llama-3-8B,0.7145047019642793,0.8046604953884027,0.22225000000000003,0.9106107310909725,0.6272023221073059,0.935,0.7507787728535326,0.9723027927927927,0.9838878878878878,0.9080888888888888,0.9927360860860861,0.9694537037037037,0.9823273273273274,0.8961114114114114,0.9924978478478479,0.02170703582392889,0.019903660750424025,0.02376380523237458,0.7,0.04,0.26,7.6029599499142435,Aligator,128256,gumbel
