model_name,iou,iou_lower,iou_upper,precision,recall,f1,rand_index,rand_index_lower,rand_index_upper,modified_rand_index,modified_rand_index_lower,modified_rand_index_upper,time,time_lower,time_upper,khat_over,khat_under,khat_exact,method,vocab_size,output_tokens,ar_coeff,data_gen_type
simulation,0.9960159362549803,0.9960159362549801,0.9960159362549801,1.0,1.0,1.0,0.9976032064128256,0.9976032064128256,0.9976032064128256,0.9976032064128256,0.9976032064128256,0.9976032064128256,6.915429660875815e-05,4.850000004807953e-05,9.38760249482584e-05,0.0,0.0,1.0,WISER,16,500,1.0,gumbel
simulation,0.8792144000000001,0.58,0.964,0.39307758267007814,1.0,0.5643297797049837,0.8752849474949901,0.7602304609218438,0.9690661322645291,0.8691009651302606,0.7164889779559118,0.9687775551102205,0.010588372114811137,0.009925580876370077,0.01151129897566534,0.8536,0.0,0.1464,Aligator,16,500,1.0,gumbel
simulation,0.038923711939577506,0.0,0.564,0.0786,0.0818,0.08016807980049877,0.7687161074148297,0.4188376753507014,0.8871022044088176,0.5324828056112225,0.1693386773547094,0.7717915831663327,0.07279616658081832,0.07039116977616686,0.07596813020090848,0.0064,0.1776,0.816,SeedBS_NOT,16,500,1.0,gumbel
simulation,0.0,0.0,0.0,0.0,0.0,,0.4188376753507015,0.4188376753507014,0.4188376753507014,0.1693386773547094,0.1693386773547094,0.1693386773547094,0.0005689900066059636,0.0005277069003568613,0.0006362961494232876,0.0,1.0,0.0,Waterseeker,16,500,1.0,gumbel
simulation,0.9920318725099602,0.9920318725099602,0.9920318725099602,1.0,1.0,1.0,0.9940120240480963,0.9940120240480962,0.9940120240480962,0.9940120240480963,0.9940120240480962,0.9940120240480962,6.702603499797987e-05,4.7916976154738225e-05,9.225207531926569e-05,0.0,0.0,1.0,WISER,32,500,1.0,gumbel
simulation,0.9504168,0.936,0.976,0.7727,1.0,0.8717775145258646,0.9648539799599198,0.9546533066132264,0.9833907815631262,0.9642676921843688,0.953691382765531,0.9832705410821643,0.010515582653794263,0.009862479175899353,0.011394549349415684,0.4546,0.0,0.5454,Aligator,32,500,1.0,gumbel
simulation,0.07996893755302369,0.0,0.972,0.1949,0.2102,0.20226107134040974,0.8562783951903808,0.6223567134268537,0.9823086172344689,0.6296121442885771,0.37285771543086177,0.9821402805611222,0.06947830699239967,0.06686944447492352,0.07229386290036928,0.0306,0.0226,0.9468,SeedBS_NOT,32,500,1.0,gumbel
simulation,0.0,0.0,0.0,0.0,0.0,,0.4188376753507015,0.4188376753507014,0.4188376753507014,0.1693386773547094,0.1693386773547094,0.1693386773547094,0.0005666823641724477,0.0005287080002744915,0.0006441742743390932,0.0,1.0,0.0,Waterseeker,32,500,1.0,gumbel
simulation,0.9920318725099602,0.9920318725099602,0.9920318725099602,1.0,1.0,1.0,0.9940120240480963,0.9940120240480962,0.9940120240480962,0.9940120240480963,0.9940120240480962,0.9940120240480962,6.731958379496064e-05,4.799999987881165e-05,9.27090500226768e-05,0.0,0.0,1.0,WISER,64,500,1.0,gumbel
simulation,0.9855879235513181,0.976,0.992,0.9686,1.0,0.984049578380575,0.9893094460921844,0.9833907815631262,0.9936432865731463,0.9892661915831664,0.9832705410821643,0.9936352705410821,0.01088219231920266,0.010230547524179201,0.011668348949297068,0.0628,0.0,0.9372,Aligator,64,500,1.0,gumbel
